day,price,date,difficulty,num_tranc,activeAddresses
2014-07-20 00:00:00,623.77,2014-07-20,17336316978.50783,54742.0,187531.0
2014-07-22 00:00:00,621.03,2014-07-22,17336316978.50783,66921.0,166588.0
2014-07-24 00:00:00,601.18,2014-07-24,17336316978.50783,64815.0,177637.0
2014-07-26 00:00:00,595.88,2014-07-26,18736441558.31024,57528.0,138508.0
2014-07-28 00:00:00,586.96,2014-07-28,18736441558.31024,59561.0,174441.0
2014-07-30 00:00:00,573.48,2014-07-30,18736441558.31024,64442.0,182567.0
2014-08-01 00:00:00,601.94,2014-08-01,18736441558.31024,69283.0,174616.0
2014-08-03 00:00:00,589.79,2014-08-03,18736441558.31024,52550.0,171113.0
2014-08-05 00:00:00,580.21,2014-08-05,18736441558.31024,72928.0,199307.0
2014-08-07 00:00:00,587.24,2014-08-07,18736441558.31024,70732.0,179491.0
2014-08-09 00:00:00,588.61,2014-08-09,19729645940.57713,62960.0,151343.0
2014-08-11 00:00:00,578.97,2014-08-11,19729645940.57713,70184.0,196052.0
2014-08-13 00:00:00,550.14,2014-08-13,19729645940.57713,75011.0,197211.0
2014-08-15 00:00:00,498.16,2014-08-15,19729645940.57713,69698.0,194468.0
2014-08-17 00:00:00,491.88,2014-08-17,19729645940.57713,59319.0,200708.0
2014-08-19 00:00:00,487.5,2014-08-19,19729645940.57713,75458.0,187501.0
2014-08-21 00:00:00,525.78,2014-08-21,23844670038.8033,75470.0,193839.0
2014-08-23 00:00:00,503.88,2014-08-23,23844670038.8033,60189.0,150731.0
2014-08-25 00:00:00,503.79,2014-08-25,23844670038.8033,66411.0,180432.0
2014-08-27 00:00:00,514.84,2014-08-27,23844670038.8033,74318.0,188383.0
2014-08-29 00:00:00,511.99,2014-08-29,23844670038.8033,67664.0,166050.0
2014-08-31 00:00:00,477.98,2014-08-31,23844670038.8033,59751.0,191492.0
2014-09-02 00:00:00,483.65,2014-09-02,27428630902.257874,71539.0,189170.0
2014-09-04 00:00:00,486.0,2014-09-04,27428630902.257874,70940.0,179396.0
2014-09-06 00:00:00,481.09,2014-09-06,27428630902.257874,67529.0,156318.0
2014-09-08 00:00:00,476.61,2014-09-08,27428630902.257874,71754.0,193143.0
2014-09-10 00:00:00,485.03,2014-09-10,27428630902.257874,76417.0,229112.0
2014-09-12 00:00:00,470.43,2014-09-12,27428630902.257874,66303.0,168305.0
2014-09-14 00:00:00,475.49,2014-09-14,29829733124.04042,66033.0,238613.0
2014-09-16 00:00:00,468.0,2014-09-16,29829733124.04042,89326.0,220221.0
2014-09-18 00:00:00,428.19,2014-09-18,29829733124.04042,79754.0,193225.0
2014-09-20 00:00:00,415.56,2014-09-20,29829733124.04042,62315.0,168990.0
2014-09-22 00:00:00,400.98,2014-09-22,29829733124.04042,68526.0,205215.0
2014-09-24 00:00:00,431.91,2014-09-24,29829733124.04042,81104.0,189793.0
2014-09-26 00:00:00,405.14,2014-09-26,34661425923.97694,73278.0,181076.0
2014-09-28 00:00:00,380.0,2014-09-28,34661425923.97694,62200.0,235291.0
2014-09-30 00:00:00,382.67,2014-09-30,34661425923.97694,78590.0,219697.0
2014-10-02 00:00:00,375.85,2014-10-02,34661425923.97694,74630.0,184209.0
2014-10-04 00:00:00,336.0,2014-10-04,34661425923.97694,70430.0,165372.0
2014-10-06 00:00:00,331.2,2014-10-06,34661425923.97694,75126.0,189652.0
2014-10-08 00:00:00,346.26,2014-10-08,34661425923.97694,80324.0,192165.0
2014-10-10 00:00:00,358.97,2014-10-10,35002482026.13323,84811.0,199833.0
2014-10-12 00:00:00,364.83,2014-10-12,35002482026.13323,63946.0,245276.0
2014-10-14 00:00:00,411.89,2014-10-14,35002482026.13323,81491.0,215756.0
2014-10-16 00:00:00,378.02,2014-10-16,35002482026.13323,74010.0,184986.0
2014-10-18 00:00:00,389.68,2014-10-18,35002482026.13323,69474.0,175984.0
2014-10-20 00:00:00,384.95,2014-10-20,35002482026.13323,78443.0,201483.0
2014-10-22 00:00:00,385.1,2014-10-22,35002482026.13323,79546.0,202427.0
2014-10-24 00:00:00,358.46,2014-10-24,35985640265.07623,81643.0,188294.0
2014-10-26 00:00:00,355.43,2014-10-26,35985640265.07623,70537.0,213737.0
2014-10-28 00:00:00,354.94,2014-10-28,35985640265.07623,88600.0,204077.0
2014-10-30 00:00:00,337.0,2014-10-30,35985640265.07623,93338.0,205465.0
2014-11-01 00:00:00,327.39,2014-11-01,35985640265.07623,74548.0,173719.0
2014-11-03 00:00:00,325.81,2014-11-03,35985640265.07623,84522.0,211248.0
2014-11-05 00:00:00,341.99,2014-11-05,39603666252.41841,89249.0,202134.0
2014-11-07 00:00:00,342.26,2014-11-07,39603666252.41841,89542.0,222198.0
2014-11-09 00:00:00,356.34,2014-11-09,39603666252.41841,72217.0,249968.0
2014-11-11 00:00:00,365.04,2014-11-11,39603666252.41841,87338.0,202189.0
2014-11-13 00:00:00,406.56,2014-11-13,39603666252.41841,100117.0,216377.0
2014-11-15 00:00:00,373.14,2014-11-15,39603666252.41841,74831.0,178182.0
2014-11-17 00:00:00,378.48,2014-11-17,39603666252.41841,85201.0,213375.0
2014-11-19 00:00:00,374.77,2014-11-19,40300030327.8914,87321.0,201441.0
2014-11-21 00:00:00,356.9,2014-11-21,40300030327.8914,86577.0,199165.0
2014-11-23 00:00:00,362.99,2014-11-23,40300030327.8914,75041.0,247119.0
2014-11-25 00:00:00,381.03,2014-11-25,40300030327.8914,82813.0,211018.0
2014-11-27 00:00:00,372.62,2014-11-27,40300030327.8914,82979.0,212644.0
2014-11-29 00:00:00,377.22,2014-11-29,40300030327.8914,81452.0,187096.0
2014-12-01 00:00:00,381.72,2014-12-01,40300030327.8914,95220.0,216010.0
2014-12-03 00:00:00,378.25,2014-12-03,40300030327.8914,97296.0,232442.0
2014-12-05 00:00:00,373.98,2014-12-05,40007470271.27126,92900.0,224191.0
2014-12-07 00:00:00,375.73,2014-12-07,40007470271.27126,77357.0,257437.0
2014-12-09 00:00:00,350.29,2014-12-09,40007470271.27126,89587.0,221393.0
2014-12-11 00:00:00,356.1,2014-12-11,40007470271.27126,85829.0,217463.0
2014-12-13 00:00:00,350.31,2014-12-13,40007470271.27126,79512.0,185544.0
2014-12-15 00:00:00,352.15,2014-12-15,40007470271.27126,95727.0,243581.0
2014-12-17 00:00:00,318.2,2014-12-17,40007470271.27126,93704.0,245308.0
2014-12-19 00:00:00,317.63,2014-12-19,39457671307.13873,92052.0,224472.0
2014-12-21 00:00:00,326.93,2014-12-21,39457671307.13873,80829.0,237395.0
2014-12-23 00:00:00,336.96,2014-12-23,39457671307.13873,99770.0,245629.0
2014-12-25 00:00:00,319.31,2014-12-25,39457671307.13873,70684.0,166785.0
2014-12-27 00:00:00,314.45,2014-12-27,39457671307.13873,78776.0,210413.0
2014-12-29 00:00:00,314.49,2014-12-29,39457671307.13873,79812.0,200394.0
2014-12-31 00:00:00,317.4,2014-12-31,40640955016.576485,83768.0,180281.0
2015-01-02 00:00:00,316.15,2015-01-02,40640955016.576485,72234.0,208903.0
2015-01-04 00:00:00,270.93,2015-01-04,40640955016.576485,85570.0,242886.0
2015-01-06 00:00:00,276.8,2015-01-06,40640955016.576485,87160.0,214837.0
2015-01-08 00:00:00,276.8,2015-01-08,40640955016.576485,99126.0,231570.0
2015-01-10 00:00:00,278.0,2015-01-10,40640955016.576485,105895.0,272861.0
2015-01-12 00:00:00,270.0,2015-01-12,43971662056.089584,98185.0,221133.0
2015-01-14 00:00:00,176.5,2015-01-14,43971662056.089584,104481.0,252866.0
2015-01-16 00:00:00,205.35,2015-01-16,43971662056.089584,112530.0,243603.0
2015-01-18 00:00:00,211.18,2015-01-18,43971662056.089584,87047.0,245989.0
2015-01-20 00:00:00,212.99,2015-01-20,43971662056.089584,98890.0,226783.0
2015-01-22 00:00:00,233.9,2015-01-22,43971662056.089584,94979.0,224380.0
2015-01-24 00:00:00,244.64,2015-01-24,43971662056.089584,89630.0,205059.0
2015-01-26 00:00:00,271.47,2015-01-26,43971662056.089584,105423.0,261817.0
2015-01-28 00:00:00,249.25,2015-01-28,41272873894.69702,89287.0,200594.0
2015-01-30 00:00:00,230.11,2015-01-30,41272873894.69702,86360.0,194238.0
2015-02-01 00:00:00,220.72,2015-02-01,41272873894.69702,79193.0,252411.0
2015-02-03 00:00:00,236.51,2015-02-03,41272873894.69702,93499.0,241114.0
2015-02-05 00:00:00,217.37,2015-02-05,41272873894.69702,90028.0,215607.0
2015-02-07 00:00:00,225.16,2015-02-07,41272873894.69702,86207.0,195640.0
2015-02-09 00:00:00,220.39,2015-02-09,44455415962.3438,95860.0,231900.0
2015-02-11 00:00:00,221.99,2015-02-11,44455415962.3438,98701.0,233790.0
2015-02-13 00:00:00,239.94,2015-02-13,44455415962.3438,107390.0,308752.0
2015-02-15 00:00:00,243.99,2015-02-15,44455415962.3438,85355.0,348345.0
2015-02-17 00:00:00,244.0,2015-02-17,44455415962.3438,98899.0,272575.0
2015-02-19 00:00:00,241.59,2015-02-19,44455415962.3438,96005.0,214200.0
2015-02-21 00:00:00,245.66,2015-02-21,44455415962.3438,92541.0,271732.0
2015-02-23 00:00:00,237.09,2015-02-23,46684376316.86029,96936.0,250528.0
2015-02-25 00:00:00,238.59,2015-02-25,46684376316.86029,104785.0,231633.0
2015-02-27 00:00:00,254.0,2015-02-27,46684376316.86029,103395.0,241525.0
2015-03-01 00:00:00,247.56,2015-03-01,46684376316.86029,86274.0,276725.0
2015-03-03 00:00:00,275.8,2015-03-03,46684376316.86029,109142.0,267483.0
2015-03-05 00:00:00,265.63,2015-03-05,46684376316.86029,96611.0,257487.0
2015-03-07 00:00:00,275.83,2015-03-07,46684376316.86029,94270.0,256276.0
2015-03-09 00:00:00,287.48,2015-03-09,47427554950.6483,96449.0,259817.0
2015-03-11 00:00:00,293.29,2015-03-11,47427554950.6483,102856.0,252122.0
2015-03-13 00:00:00,289.51,2015-03-13,47427554950.6483,96745.0,242044.0
2015-03-15 00:00:00,283.57,2015-03-15,47427554950.6483,84477.0,255965.0
2015-03-17 00:00:00,287.02,2015-03-17,47427554950.6483,104238.0,226566.0
2015-03-19 00:00:00,260.62,2015-03-19,47427554950.6483,102414.0,270074.0
2015-03-21 00:00:00,257.83,2015-03-21,47427554950.6483,100458.0,244881.0
2015-03-23 00:00:00,266.07,2015-03-23,47427554950.6483,106330.0,261333.0
2015-03-25 00:00:00,245.68,2015-03-25,46717549644.70642,93930.0,224960.0
2015-03-27 00:00:00,248.63,2015-03-27,46717549644.70642,106302.0,233306.0
2015-03-29 00:00:00,244.05,2015-03-29,46717549644.70642,87456.0,279006.0
2015-03-31 00:00:00,242.92,2015-03-31,46717549644.70642,105294.0,268332.0
2015-04-02 00:00:00,252.44,2015-04-02,46717549644.70642,115686.0,260939.0
2015-04-04 00:00:00,253.77,2015-04-04,46717549644.70642,94152.0,249662.0
2015-04-06 00:00:00,254.7,2015-04-06,49446390688.24144,100949.0,249125.0
2015-04-08 00:00:00,245.89,2015-04-08,49446390688.24144,108047.0,255569.0
2015-04-10 00:00:00,235.71,2015-04-10,49446390688.24144,114091.0,258200.0
2015-04-12 00:00:00,236.76,2015-04-12,49446390688.24144,88884.0,255123.0
2015-04-14 00:00:00,216.0,2015-04-14,49446390688.24144,113372.0,258038.0
2015-04-16 00:00:00,229.62,2015-04-16,49446390688.24144,104063.0,226454.0
2015-04-18 00:00:00,222.32,2015-04-18,49446390688.24144,100484.0,252184.0
2015-04-20 00:00:00,224.63,2015-04-20,49446390688.24144,115128.0,250190.0
2015-04-22 00:00:00,237.34,2015-04-22,47610564513.47126,113657.0,263063.0
2015-04-24 00:00:00,230.93,2015-04-24,47610564513.47126,110568.0,259790.0
2015-04-26 00:00:00,218.42,2015-04-26,47610564513.47126,93761.0,275649.0
2015-04-28 00:00:00,222.66,2015-04-28,47610564513.47126,112434.0,254194.0
2015-04-30 00:00:00,235.13,2015-04-30,47610564513.47126,114070.0,246411.0
2015-05-02 00:00:00,234.13,2015-05-02,47610564513.47126,96416.0,268349.0
2015-05-04 00:00:00,236.17,2015-05-04,47643398017.80344,94120.0,257381.0
2015-05-06 00:00:00,235.79,2015-05-06,47643398017.80344,113496.0,272342.0
2015-05-08 00:00:00,244.72,2015-05-08,47643398017.80344,108365.0,296615.0
2015-05-10 00:00:00,239.35,2015-05-10,47643398017.80344,90054.0,270609.0
2015-05-12 00:00:00,241.51,2015-05-12,47643398017.80344,114424.0,274468.0
2015-05-14 00:00:00,238.32,2015-05-14,47643398017.80344,101228.0,238229.0
2015-05-16 00:00:00,236.63,2015-05-16,47643398017.80344,93025.0,263674.0
2015-05-18 00:00:00,236.45,2015-05-18,48807487244.68138,97915.0,245688.0
2015-05-20 00:00:00,234.6,2015-05-20,48807487244.68138,107683.0,257272.0
2015-05-22 00:00:00,240.5,2015-05-22,48807487244.68138,100591.0,247123.0
2015-05-24 00:00:00,240.46,2015-05-24,48807487244.68138,87996.0,289097.0
2015-05-26 00:00:00,235.94,2015-05-26,48807487244.68138,106971.0,271049.0
2015-05-28 00:00:00,236.48,2015-05-28,48807487244.68138,109786.0,256485.0
2015-05-30 00:00:00,231.12,2015-05-30,48807487244.68138,132907.0,311054.0
2015-06-01 00:00:00,222.4,2015-06-01,48807487244.68138,116959.0,310813.0
2015-06-03 00:00:00,226.29,2015-06-03,47589591153.625015,125399.0,292969.0
2015-06-05 00:00:00,224.15,2015-06-05,47589591153.625015,109700.0,264710.0
2015-06-07 00:00:00,222.6,2015-06-07,47589591153.625015,88440.0,261175.0
2015-06-09 00:00:00,230.1,2015-06-09,47589591153.625015,115633.0,283463.0
2015-06-11 00:00:00,229.0,2015-06-11,47589591153.625015,125147.0,283760.0
2015-06-13 00:00:00,230.22,2015-06-13,47589591153.625015,112813.0,282777.0
2015-06-15 00:00:00,236.46,2015-06-15,49692386354.89384,122279.0,321007.0
2015-06-17 00:00:00,249.96,2015-06-17,49692386354.89384,133747.0,323292.0
2015-06-19 00:00:00,246.45,2015-06-19,49692386354.89384,125430.0,294773.0
2015-06-21 00:00:00,242.47,2015-06-21,49692386354.89384,91203.0,281052.0
2015-06-23 00:00:00,243.92,2015-06-23,49692386354.89384,128795.0,301327.0
2015-06-25 00:00:00,241.92,2015-06-25,49692386354.89384,113329.0,232177.0
2015-06-27 00:00:00,248.5,2015-06-27,49692386354.89384,108876.0,295627.0
2015-06-29 00:00:00,253.8,2015-06-29,49402014931.22746,117119.0,290314.0
2015-07-01 00:00:00,257.85,2015-07-01,49402014931.22746,150917.0,309193.0
2015-07-03 00:00:00,255.1,2015-07-03,49402014931.22746,138811.0,301162.0
2015-07-05 00:00:00,270.92,2015-07-05,49402014931.22746,101714.0,307720.0
2015-07-07 00:00:00,267.26,2015-07-07,49402014931.22746,201921.0,324880.0
2015-07-09 00:00:00,270.68,2015-07-09,49402014931.22746,187202.0,327766.0
2015-07-11 00:00:00,293.5,2015-07-11,49402014931.22746,171652.0,319744.0
2015-07-13 00:00:00,289.9,2015-07-13,51076366303.481926,176542.0,296403.0
2015-07-15 00:00:00,290.95,2015-07-15,51076366303.481926,122340.0,275284.0
2015-07-17 00:00:00,277.99,2015-07-17,51076366303.481926,118048.0,253340.0
2015-07-19 00:00:00,276.09,2015-07-19,51076366303.481926,134643.0,290314.0
2015-07-21 00:00:00,278.97,2015-07-21,51076366303.481926,123367.0,306249.0
2015-07-23 00:00:00,276.64,2015-07-23,51076366303.481926,111582.0,256642.0
2015-07-25 00:00:00,287.12,2015-07-25,52278304845.59168,106038.0,243986.0
2015-07-27 00:00:00,290.79,2015-07-27,52278304845.59168,111331.0,285200.0
2015-07-29 00:00:00,290.7,2015-07-29,52278304845.59168,136195.0,321419.0
2015-07-31 00:00:00,284.78,2015-07-31,52278304845.59168,133640.0,303868.0
2015-08-02 00:00:00,280.69,2015-08-02,52278304845.59168,98976.0,298371.0
2015-08-04 00:00:00,285.0,2015-08-04,52278304845.59168,132719.0,293112.0
2015-08-06 00:00:00,277.1,2015-08-06,52278304845.59168,132494.0,295691.0
2015-08-08 00:00:00,269.89,2015-08-08,52699842409.347015,104420.0,273178.0
2015-08-10 00:00:00,264.07,2015-08-10,52699842409.347015,110686.0,292852.0
2015-08-12 00:00:00,267.89,2015-08-12,52699842409.347015,115754.0,277812.0
2015-08-14 00:00:00,266.99,2015-08-14,52699842409.347015,107950.0,272462.0
2015-08-16 00:00:00,257.47,2015-08-16,52699842409.347015,86583.0,279628.0
2015-08-18 00:00:00,253.91,2015-08-18,52699842409.347015,120131.0,302537.0
2015-08-20 00:00:00,233.23,2015-08-20,52699842409.347015,116834.0,277371.0
2015-08-22 00:00:00,226.04,2015-08-22,54256630327.88996,107795.0,297783.0
2015-08-24 00:00:00,213.24,2015-08-24,54256630327.88996,117026.0,307879.0
2015-08-26 00:00:00,228.84,2015-08-26,54256630327.88996,125549.0,285266.0
2015-08-28 00:00:00,234.17,2015-08-28,54256630327.88996,121692.0,297477.0
2015-08-30 00:00:00,226.47,2015-08-30,54256630327.88996,92338.0,284866.0
2015-09-01 00:00:00,228.32,2015-09-01,54256630327.88996,140970.0,307795.0
2015-09-03 00:00:00,227.42,2015-09-03,54256630327.88996,137446.0,303103.0
2015-09-05 00:00:00,234.67,2015-09-05,56957648455.01001,137427.0,318521.0
2015-09-07 00:00:00,241.31,2015-09-07,56957648455.01001,119041.0,317821.0
2015-09-09 00:00:00,240.08,2015-09-09,56957648455.01001,128619.0,303151.0
2015-09-11 00:00:00,239.93,2015-09-11,56957648455.01001,165288.0,317309.0
2015-09-13 00:00:00,229.86,2015-09-13,56957648455.01001,139320.0,322602.0
2015-09-15 00:00:00,230.0,2015-09-15,56957648455.01001,165993.0,326856.0
2015-09-17 00:00:00,234.0,2015-09-17,56957648455.01001,241346.0,316949.0
2015-09-19 00:00:00,230.71,2015-09-19,59335351233.86658,117999.0,271138.0
2015-09-21 00:00:00,226.56,2015-09-21,59335351233.86658,124667.0,350680.0
2015-09-23 00:00:00,229.95,2015-09-23,59335351233.86658,134964.0,294921.0
2015-09-25 00:00:00,235.79,2015-09-25,59335351233.86658,130740.0,295114.0
2015-09-27 00:00:00,232.85,2015-09-27,59335351233.86658,107256.0,326824.0
2015-09-29 00:00:00,237.68,2015-09-29,59335351233.86658,139440.0,353417.0
2015-10-01 00:00:00,238.98,2015-10-01,60813224039.44035,135885.0,298058.0
2015-10-03 00:00:00,239.17,2015-10-03,60813224039.44035,132880.0,259753.0
2015-10-05 00:00:00,239.22,2015-10-05,60813224039.44035,117528.0,290693.0
2015-10-07 00:00:00,245.25,2015-10-07,60813224039.44035,139516.0,308697.0
2015-10-09 00:00:00,244.78,2015-10-09,60813224039.44035,119490.0,265620.0
2015-10-11 00:00:00,248.08,2015-10-11,60813224039.44035,105878.0,294439.0
2015-10-13 00:00:00,249.58,2015-10-13,60813224039.44035,133757.0,306238.0
2015-10-15 00:00:00,254.73,2015-10-15,60883825480.098274,157228.0,365671.0
2015-10-17 00:00:00,269.07,2015-10-17,60883825480.098274,139308.0,370216.0
2015-10-19 00:00:00,264.16,2015-10-19,60883825480.098274,136583.0,349102.0
2015-10-21 00:00:00,269.1,2015-10-21,60883825480.098274,161031.0,356706.0
2015-10-23 00:00:00,277.43,2015-10-23,60883825480.098274,146222.0,370420.0
2015-10-25 00:00:00,295.01,2015-10-25,60883825480.098274,128209.0,372966.0
2015-10-27 00:00:00,294.73,2015-10-27,60883825480.098274,141609.0,355490.0
2015-10-29 00:00:00,310.36,2015-10-29,62253982449.760826,165622.0,382999.0
2015-10-31 00:00:00,310.92,2015-10-31,62253982449.760826,155292.0,367606.0
2015-11-02 00:00:00,340.69,2015-11-02,62253982449.760826,159656.0,397127.0
2015-11-04 00:00:00,437.05,2015-11-04,62253982449.760826,211121.0,497257.0
2015-11-06 00:00:00,388.38,2015-11-06,62253982449.760826,165214.0,431450.0
2015-11-08 00:00:00,381.51,2015-11-08,62253982449.760826,134785.0,377659.0
2015-11-10 00:00:00,353.58,2015-11-10,62253982449.760826,154030.0,394737.0
2015-11-12 00:00:00,331.6,2015-11-12,65848255179.702614,154219.0,370346.0
2015-11-14 00:00:00,331.9,2015-11-14,65848255179.702614,156065.0,386718.0
2015-11-16 00:00:00,329.32,2015-11-16,65848255179.702614,150942.0,402214.0
2015-11-18 00:00:00,334.46,2015-11-18,65848255179.702614,168587.0,413132.0
2015-11-20 00:00:00,320.62,2015-11-20,65848255179.702614,155128.0,358006.0
2015-11-22 00:00:00,322.33,2015-11-22,65848255179.702614,126564.0,376446.0
2015-11-24 00:00:00,321.1,2015-11-24,72722780642.54718,150056.0,384100.0
2015-11-26 00:00:00,348.0,2015-11-26,72722780642.54718,164730.0,387024.0
2015-11-28 00:00:00,353.88,2015-11-28,72722780642.54718,171602.0,414002.0
2015-11-30 00:00:00,372.53,2015-11-30,72722780642.54718,172183.0,489674.0
2015-12-02 00:00:00,360.98,2015-12-02,72722780642.54718,177277.0,427478.0
2015-12-04 00:00:00,360.88,2015-12-04,72722780642.54718,160944.0,418070.0
2015-12-06 00:00:00,390.04,2015-12-06,72722780642.54718,179777.0,430043.0
2015-12-08 00:00:00,394.99,2015-12-08,79102380900.22597,192097.0,455232.0
2015-12-10 00:00:00,415.64,2015-12-10,79102380900.22597,211452.0,493281.0
2015-12-12 00:00:00,426.06,2015-12-12,79102380900.22597,211456.0,531936.0
2015-12-14 00:00:00,445.6,2015-12-14,79102380900.22597,221499.0,528953.0
2015-12-16 00:00:00,454.43,2015-12-16,79102380900.22597,222531.0,483265.0
2015-12-18 00:00:00,458.95,2015-12-18,79102380900.22597,214387.0,452097.0
2015-12-20 00:00:00,434.98,2015-12-20,93448670796.3238,191441.0,474385.0
2015-12-22 00:00:00,435.98,2015-12-22,93448670796.3238,223130.0,486000.0
2015-12-24 00:00:00,453.95,2015-12-24,93448670796.3238,227189.0,448474.0
2015-12-26 00:00:00,417.99,2015-12-26,93448670796.3238,170904.0,419932.0
2015-12-28 00:00:00,423.98,2015-12-28,93448670796.3238,166837.0,411519.0
2015-12-30 00:00:00,428.0,2015-12-30,93448670796.3238,181836.0,405574.0
2016-01-01 00:00:00,432.33,2016-01-01,103880340815.45587,123623.0,316727.0
2016-01-03 00:00:00,428.13,2016-01-03,103880340815.45587,141064.0,394144.0
2016-01-05 00:00:00,431.9,2016-01-05,103880340815.45587,187012.0,435329.0
2016-01-07 00:00:00,453.71,2016-01-07,103880340815.45587,177873.0,430305.0
2016-01-09 00:00:00,450.15,2016-01-09,103880340815.45587,178374.0,450627.0
2016-01-11 00:00:00,447.11,2016-01-11,103880340815.45587,179771.0,448116.0
2016-01-13 00:00:00,429.57,2016-01-13,113354299801.47113,191628.0,425792.0
2016-01-15 00:00:00,391.62,2016-01-15,113354299801.47113,185105.0,415708.0
2016-01-17 00:00:00,385.45,2016-01-17,113354299801.47113,192731.0,536461.0
2016-01-19 00:00:00,378.66,2016-01-19,113354299801.47113,205735.0,419190.0
2016-01-21 00:00:00,408.0,2016-01-21,113354299801.47113,210240.0,516771.0
2016-01-23 00:00:00,388.5,2016-01-23,113354299801.47113,200913.0,473146.0
2016-01-25 00:00:00,387.09,2016-01-25,113354299801.47113,210592.0,517175.0
2016-01-27 00:00:00,394.45,2016-01-27,120033340651.23695,226385.0,529075.0
2016-01-29 00:00:00,377.26,2016-01-29,120033340651.23695,222622.0,531737.0
2016-01-31 00:00:00,376.86,2016-01-31,120033340651.23695,168625.0,480130.0
2016-02-02 00:00:00,373.48,2016-02-02,120033340651.23695,231998.0,688829.0
2016-02-04 00:00:00,385.06,2016-02-04,120033340651.23695,201065.0,463870.0
2016-02-06 00:00:00,373.04,2016-02-06,120033340651.23695,232752.0,484673.0
2016-02-08 00:00:00,375.8,2016-02-08,144116447847.34866,220559.0,473992.0
2016-02-10 00:00:00,378.98,2016-02-10,144116447847.34866,233941.0,496638.0
2016-02-12 00:00:00,381.46,2016-02-12,144116447847.34866,202906.0,471892.0
2016-02-14 00:00:00,402.38,2016-02-14,144116447847.34866,188927.0,494551.0
2016-02-16 00:00:00,406.69,2016-02-16,144116447847.34866,218780.0,479779.0
2016-02-18 00:00:00,418.97,2016-02-18,144116447847.34866,212765.0,495715.0
2016-02-20 00:00:00,439.48,2016-02-20,163491654908.95926,225259.0,500214.0
2016-02-22 00:00:00,438.5,2016-02-22,163491654908.95926,224964.0,538813.0
2016-02-24 00:00:00,423.1,2016-02-24,163491654908.95926,225112.0,468940.0
2016-02-26 00:00:00,424.34,2016-02-26,163491654908.95926,209880.0,474690.0
2016-02-28 00:00:00,433.47,2016-02-28,163491654908.95926,224697.0,488866.0
2016-03-01 00:00:00,431.87,2016-03-01,163491654908.95926,260619.0,564999.0
2016-03-03 00:00:00,421.44,2016-03-03,163491654908.95926,221257.0,567272.0
2016-03-05 00:00:00,401.0,2016-03-05,163491654908.95926,238117.0,520928.0
2016-03-07 00:00:00,411.94,2016-03-07,158427203767.3917,183530.0,409455.0
2016-03-09 00:00:00,413.1,2016-03-09,158427203767.3917,187623.0,510618.0
2016-03-11 00:00:00,421.22,2016-03-11,158427203767.3917,193874.0,424621.0
2016-03-13 00:00:00,412.44,2016-03-13,158427203767.3917,141116.0,426291.0
2016-03-15 00:00:00,414.78,2016-03-15,158427203767.3917,197677.0,448952.0
2016-03-17 00:00:00,418.64,2016-03-17,158427203767.3917,206973.0,477267.0
2016-03-19 00:00:00,405.59,2016-03-19,165496835118.22635,188863.0,423218.0
2016-03-21 00:00:00,410.49,2016-03-21,165496835118.22635,189228.0,437620.0
2016-03-23 00:00:00,417.8,2016-03-23,165496835118.22635,187877.0,432360.0
2016-03-25 00:00:00,416.44,2016-03-25,165496835118.22635,173609.0,400111.0
2016-03-27 00:00:00,426.8,2016-03-27,165496835118.22635,161486.0,425281.0
2016-03-29 00:00:00,414.0,2016-03-29,165496835118.22635,191841.0,668735.0
2016-03-31 00:00:00,416.94,2016-03-31,165496835118.22635,208976.0,419593.0
2016-04-02 00:00:00,418.07,2016-04-02,166851513282.7772,196651.0,477457.0
2016-04-04 00:00:00,418.99,2016-04-04,166851513282.7772,200979.0,487367.0
2016-04-06 00:00:00,421.09,2016-04-06,166851513282.7772,218585.0,479006.0
2016-04-08 00:00:00,422.2,2016-04-08,166851513282.7772,215441.0,440786.0
2016-04-10 00:00:00,421.63,2016-04-10,166851513282.7772,181662.0,435519.0
2016-04-12 00:00:00,425.89,2016-04-12,166851513282.7772,240200.0,511761.0
2016-04-14 00:00:00,423.76,2016-04-14,178678307671.68845,230281.0,470246.0
2016-04-16 00:00:00,429.43,2016-04-16,178678307671.68845,192621.0,409222.0
2016-04-18 00:00:00,427.28,2016-04-18,178678307671.68845,203165.0,478493.0
2016-04-20 00:00:00,442.34,2016-04-20,178678307671.0,216780.0,465440.0
2016-04-22 00:00:00,447.25,2016-04-22,178678307671.0,210976.0,440135.0
2016-04-24 00:00:00,459.4,2016-04-24,178678307671.0,183155.0,457552.0
2016-04-26 00:00:00,467.98,2016-04-26,178678307671.0,250744.0,524750.0
2016-04-28 00:00:00,450.0,2016-04-28,178666121338.55148,247958.0,460497.0
2016-04-30 00:00:00,447.17,2016-04-30,178659257772.0,215712.0,440383.0
2016-05-02 00:00:00,443.9,2016-05-02,178659257772.0,223785.0,483655.0
2016-05-04 00:00:00,447.37,2016-05-04,178659257772.0,233693.0,499193.0
2016-05-06 00:00:00,460.91,2016-05-06,178659257772.0,233232.0,454721.0
2016-05-08 00:00:00,457.82,2016-05-08,178659257772.0,185562.0,440127.0
2016-05-10 00:00:00,450.0,2016-05-10,178659257772.0,245721.0,495896.0
2016-05-12 00:00:00,454.7,2016-05-12,194254820283.0,228409.0,453620.0
2016-05-14 00:00:00,455.65,2016-05-14,194254820283.0,211280.0,459068.0
